200
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|0|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
2|100|-1|100|-1|100|-1|100|-1|100|-1|100|
1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
0|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|-1|100|-1|100|-1|100|-1|100|-1|100|
-1|100|2|100|-1|100|-1|100|-1|100|-1|100|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
-1|0|-1|0|-1|0|-1|0|-1|0|-1|0|
